home_team,away_team,prob_home,prob_draw,prob_away
Aston Villa,Arsenal,0.43658036,0.27725303,0.2861666
Aston Villa,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Aston Villa,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Aston Villa,Reading,0.43658036,0.27725303,0.2861666
Aston Villa,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Aston Villa,Everton,0.43658036,0.27725303,0.2861666
Aston Villa,Portsmouth,0.43658036,0.27725303,0.2861666
Aston Villa,Middlesbrough,0.43658036,0.27725303,0.2861666
Aston Villa,West Ham United,0.43658036,0.27725303,0.2861666
Aston Villa,Manchester City,0.43658036,0.27725303,0.2861666
Aston Villa,Newcastle United,0.43658036,0.27725303,0.2861666
Aston Villa,Sheffield United,0.43658036,0.27725303,0.2861666
Aston Villa,Wigan Athletic,0.43658036,0.27725303,0.2861666
Aston Villa,Charlton Athletic,0.43658036,0.27725303,0.2861666
Aston Villa,Fulham,0.43658036,0.27725303,0.2861666
Aston Villa,Watford,0.43658036,0.27725303,0.2861666
Aston Villa,Sunderland,0.43658036,0.27725303,0.2861666
Aston Villa,Birmingham City,0.43658036,0.27725303,0.2861666
Aston Villa,Derby County,0.43658036,0.27725303,0.2861666
Aston Villa,Stoke City,0.43658036,0.27725303,0.2861666
Aston Villa,Hull City,0.43658036,0.27725303,0.2861666
Aston Villa,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Aston Villa,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Aston Villa,Burnley,0.43658036,0.27725303,0.2861666
Aston Villa,Blackpool,0.43658036,0.27725303,0.2861666
Aston Villa,Norwich City,0.43658036,0.27725303,0.2861666
Aston Villa,Swansea City,0.43658036,0.27725303,0.2861666
Aston Villa,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Aston Villa,Southampton,0.43658036,0.27725303,0.2861666
Aston Villa,Crystal Palace,0.43658036,0.27725303,0.2861666
Aston Villa,Cardiff City,0.43658036,0.27725303,0.2861666
Aston Villa,Leicester City,0.43658036,0.27725303,0.2861666
Aston Villa,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Manchester City,Manchester United,0.43658036,0.27725303,0.2861666
Manchester City,Chelsea,0.43658036,0.27725303,0.2861666
Manchester City,Liverpool,0.43658036,0.27725303,0.2861666
Manchester City,Arsenal,0.43658036,0.27725303,0.2861666
Manchester City,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Manchester City,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Manchester City,Reading,0.43658036,0.27725303,0.2861666
Manchester City,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Manchester City,Everton,0.43658036,0.27725303,0.2861666
Manchester City,Portsmouth,0.43658036,0.27725303,0.2861666
Manchester City,Middlesbrough,0.43658036,0.27725303,0.2861666
Manchester City,West Ham United,0.43658036,0.27725303,0.2861666
Manchester City,Aston Villa,0.43658036,0.27725303,0.2861666
Manchester City,Newcastle United,0.43658036,0.27725303,0.2861666
Manchester City,Sheffield United,0.43658036,0.27725303,0.2861666
Manchester City,Wigan Athletic,0.43658036,0.27725303,0.2861666
Manchester City,Charlton Athletic,0.43658036,0.27725303,0.2861666
Manchester City,Fulham,0.43658036,0.27725303,0.2861666
Manchester City,Watford,0.43658036,0.27725303,0.2861666
Manchester City,Sunderland,0.43658036,0.27725303,0.2861666
Manchester City,Birmingham City,0.43658036,0.27725303,0.2861666
Manchester City,Derby County,0.43658036,0.27725303,0.2861666
Manchester City,Stoke City,0.43658036,0.27725303,0.2861666
Manchester City,Hull City,0.43658036,0.27725303,0.2861666
Manchester City,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Manchester City,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Manchester City,Burnley,0.43658036,0.27725303,0.2861666
Manchester City,Blackpool,0.43658036,0.27725303,0.2861666
Manchester City,Norwich City,0.43658036,0.27725303,0.2861666
Manchester City,Swansea City,0.43658036,0.27725303,0.2861666
Manchester City,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Manchester City,Southampton,0.43658036,0.27725303,0.2861666
Manchester City,Crystal Palace,0.43658036,0.27725303,0.2861666
Manchester City,Cardiff City,0.43658036,0.27725303,0.2861666
Manchester City,Leicester City,0.43658036,0.27725303,0.2861666
Manchester City,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Newcastle United,Manchester United,0.43658036,0.27725303,0.2861666
Newcastle United,Chelsea,0.43658036,0.27725303,0.2861666
Newcastle United,Liverpool,0.43658036,0.27725303,0.2861666
Newcastle United,Arsenal,0.43658036,0.27725303,0.2861666
Newcastle United,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Newcastle United,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Newcastle United,Reading,0.43658036,0.27725303,0.2861666
Newcastle United,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Newcastle United,Everton,0.43658036,0.27725303,0.2861666
Newcastle United,Portsmouth,0.43658036,0.27725303,0.2861666
Newcastle United,Middlesbrough,0.43658036,0.27725303,0.2861666
Newcastle United,West Ham United,0.43658036,0.27725303,0.2861666
Newcastle United,Aston Villa,0.43658036,0.27725303,0.2861666
Newcastle United,Manchester City,0.43658036,0.27725303,0.2861666
Newcastle United,Sheffield United,0.43658036,0.27725303,0.2861666
Newcastle United,Wigan Athletic,0.43658036,0.27725303,0.2861666
Newcastle United,Charlton Athletic,0.43658036,0.27725303,0.2861666
Newcastle United,Fulham,0.43658036,0.27725303,0.2861666
Newcastle United,Watford,0.43658036,0.27725303,0.2861666
Newcastle United,Sunderland,0.43658036,0.27725303,0.2861666
Newcastle United,Birmingham City,0.43658036,0.27725303,0.2861666
Newcastle United,Derby County,0.43658036,0.27725303,0.2861666
Newcastle United,Stoke City,0.43658036,0.27725303,0.2861666
Newcastle United,Hull City,0.43658036,0.27725303,0.2861666
Newcastle United,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Newcastle United,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Newcastle United,Burnley,0.43658036,0.27725303,0.2861666
Newcastle United,Blackpool,0.43658036,0.27725303,0.2861666
Newcastle United,Norwich City,0.43658036,0.27725303,0.2861666
Newcastle United,Swansea City,0.43658036,0.27725303,0.2861666
Newcastle United,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Newcastle United,Southampton,0.43658036,0.27725303,0.2861666
Newcastle United,Crystal Palace,0.43658036,0.27725303,0.2861666
Newcastle United,Cardiff City,0.43658036,0.27725303,0.2861666
Newcastle United,Leicester City,0.43658036,0.27725303,0.2861666
Newcastle United,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Sheffield United,Manchester United,0.43658036,0.27725303,0.2861666
Sheffield United,Chelsea,0.43658036,0.27725303,0.2861666
Sheffield United,Liverpool,0.43658036,0.27725303,0.2861666
Sheffield United,Arsenal,0.43658036,0.27725303,0.2861666
Sheffield United,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Sheffield United,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Sheffield United,Reading,0.43658036,0.27725303,0.2861666
Sheffield United,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Sheffield United,Everton,0.43658036,0.27725303,0.2861666
Sheffield United,Portsmouth,0.43658036,0.27725303,0.2861666
Sheffield United,Middlesbrough,0.43658036,0.27725303,0.2861666
Sheffield United,West Ham United,0.43658036,0.27725303,0.2861666
Sheffield United,Aston Villa,0.43658036,0.27725303,0.2861666
Sheffield United,Manchester City,0.43658036,0.27725303,0.2861666
Sheffield United,Newcastle United,0.43658036,0.27725303,0.2861666
Sheffield United,Wigan Athletic,0.43658036,0.27725303,0.2861666
Sheffield United,Charlton Athletic,0.43658036,0.27725303,0.2861666
Sheffield United,Fulham,0.43658036,0.27725303,0.2861666
Sheffield United,Watford,0.43658036,0.27725303,0.2861666
Sheffield United,Sunderland,0.43658036,0.27725303,0.2861666
Sheffield United,Birmingham City,0.43658036,0.27725303,0.2861666
Sheffield United,Derby County,0.43658036,0.27725303,0.2861666
Sheffield United,Stoke City,0.43658036,0.27725303,0.2861666
Sheffield United,Hull City,0.43658036,0.27725303,0.2861666
Sheffield United,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Sheffield United,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Sheffield United,Burnley,0.43658036,0.27725303,0.2861666
Sheffield United,Blackpool,0.43658036,0.27725303,0.2861666
Sheffield United,Norwich City,0.43658036,0.27725303,0.2861666
Sheffield United,Swansea City,0.43658036,0.27725303,0.2861666
Sheffield United,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Sheffield United,Southampton,0.43658036,0.27725303,0.2861666
Sheffield United,Crystal Palace,0.43658036,0.27725303,0.2861666
Sheffield United,Cardiff City,0.43658036,0.27725303,0.2861666
Sheffield United,Leicester City,0.43658036,0.27725303,0.2861666
Sheffield United,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Wigan Athletic,Manchester United,0.43658036,0.27725303,0.2861666
Wigan Athletic,Chelsea,0.43658036,0.27725303,0.2861666
Wigan Athletic,Liverpool,0.43658036,0.27725303,0.2861666
Wigan Athletic,Arsenal,0.43658036,0.27725303,0.2861666
Wigan Athletic,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Wigan Athletic,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Wigan Athletic,Reading,0.43658036,0.27725303,0.2861666
Wigan Athletic,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Wigan Athletic,Everton,0.43658036,0.27725303,0.2861666
Wigan Athletic,Portsmouth,0.43658036,0.27725303,0.2861666
Wigan Athletic,Middlesbrough,0.43658036,0.27725303,0.2861666
Wigan Athletic,West Ham United,0.43658036,0.27725303,0.2861666
Wigan Athletic,Aston Villa,0.43658036,0.27725303,0.2861666
Wigan Athletic,Manchester City,0.43658036,0.27725303,0.2861666
Wigan Athletic,Newcastle United,0.43658036,0.27725303,0.2861666
Wigan Athletic,Sheffield United,0.43658036,0.27725303,0.2861666
Wigan Athletic,Charlton Athletic,0.43658036,0.27725303,0.2861666
Wigan Athletic,Fulham,0.43658036,0.27725303,0.2861666
Wigan Athletic,Watford,0.43658036,0.27725303,0.2861666
Wigan Athletic,Sunderland,0.43658036,0.27725303,0.2861666
Wigan Athletic,Birmingham City,0.43658036,0.27725303,0.2861666
Wigan Athletic,Derby County,0.43658036,0.27725303,0.2861666
Wigan Athletic,Stoke City,0.43658036,0.27725303,0.2861666
Wigan Athletic,Hull City,0.43658036,0.27725303,0.2861666
Wigan Athletic,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Wigan Athletic,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Wigan Athletic,Burnley,0.43658036,0.27725303,0.2861666
Wigan Athletic,Blackpool,0.43658036,0.27725303,0.2861666
Wigan Athletic,Norwich City,0.43658036,0.27725303,0.2861666
Wigan Athletic,Swansea City,0.43658036,0.27725303,0.2861666
Wigan Athletic,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Wigan Athletic,Southampton,0.43658036,0.27725303,0.2861666
Wigan Athletic,Crystal Palace,0.43658036,0.27725303,0.2861666
Wigan Athletic,Cardiff City,0.43658036,0.27725303,0.2861666
Wigan Athletic,Leicester City,0.43658036,0.27725303,0.2861666
Wigan Athletic,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Charlton Athletic,Manchester United,0.43658036,0.27725303,0.2861666
Charlton Athletic,Chelsea,0.43658036,0.27725303,0.2861666
Charlton Athletic,Liverpool,0.43658036,0.27725303,0.2861666
Charlton Athletic,Arsenal,0.43658036,0.27725303,0.2861666
Charlton Athletic,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Charlton Athletic,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Charlton Athletic,Reading,0.43658036,0.27725303,0.2861666
Charlton Athletic,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Charlton Athletic,Everton,0.43658036,0.27725303,0.2861666
Charlton Athletic,Portsmouth,0.43658036,0.27725303,0.2861666
Charlton Athletic,Middlesbrough,0.43658036,0.27725303,0.2861666
Charlton Athletic,West Ham United,0.43658036,0.27725303,0.2861666
Charlton Athletic,Aston Villa,0.43658036,0.27725303,0.2861666
Charlton Athletic,Manchester City,0.43658036,0.27725303,0.2861666
Charlton Athletic,Newcastle United,0.43658036,0.27725303,0.2861666
Charlton Athletic,Sheffield United,0.43658036,0.27725303,0.2861666
Charlton Athletic,Wigan Athletic,0.43658036,0.27725303,0.2861666
Charlton Athletic,Fulham,0.43658036,0.27725303,0.2861666
Charlton Athletic,Watford,0.43658036,0.27725303,0.2861666
Charlton Athletic,Sunderland,0.43658036,0.27725303,0.2861666
Charlton Athletic,Birmingham City,0.43658036,0.27725303,0.2861666
Charlton Athletic,Derby County,0.43658036,0.27725303,0.2861666
Charlton Athletic,Stoke City,0.43658036,0.27725303,0.2861666
Charlton Athletic,Hull City,0.43658036,0.27725303,0.2861666
Charlton Athletic,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Charlton Athletic,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Charlton Athletic,Burnley,0.43658036,0.27725303,0.2861666
Charlton Athletic,Blackpool,0.43658036,0.27725303,0.2861666
Charlton Athletic,Norwich City,0.43658036,0.27725303,0.2861666
Charlton Athletic,Swansea City,0.43658036,0.27725303,0.2861666
Charlton Athletic,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Charlton Athletic,Southampton,0.43658036,0.27725303,0.2861666
Charlton Athletic,Crystal Palace,0.43658036,0.27725303,0.2861666
Charlton Athletic,Cardiff City,0.43658036,0.27725303,0.2861666
Charlton Athletic,Leicester City,0.43658036,0.27725303,0.2861666
Charlton Athletic,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Fulham,Manchester United,0.43658036,0.27725303,0.2861666
Fulham,Chelsea,0.43658036,0.27725303,0.2861666
Fulham,Liverpool,0.43658036,0.27725303,0.2861666
Fulham,Arsenal,0.43658036,0.27725303,0.2861666
Fulham,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Fulham,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Fulham,Reading,0.43658036,0.27725303,0.2861666
Fulham,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Fulham,Everton,0.43658036,0.27725303,0.2861666
Fulham,Portsmouth,0.43658036,0.27725303,0.2861666
Fulham,Middlesbrough,0.43658036,0.27725303,0.2861666
Fulham,West Ham United,0.43658036,0.27725303,0.2861666
Fulham,Aston Villa,0.43658036,0.27725303,0.2861666
Fulham,Manchester City,0.43658036,0.27725303,0.2861666
Fulham,Newcastle United,0.43658036,0.27725303,0.2861666
Fulham,Sheffield United,0.43658036,0.27725303,0.2861666
Fulham,Wigan Athletic,0.43658036,0.27725303,0.2861666
Fulham,Charlton Athletic,0.43658036,0.27725303,0.2861666
Fulham,Watford,0.43658036,0.27725303,0.2861666
Fulham,Sunderland,0.43658036,0.27725303,0.2861666
Fulham,Birmingham City,0.43658036,0.27725303,0.2861666
Fulham,Derby County,0.43658036,0.27725303,0.2861666
Fulham,Stoke City,0.43658036,0.27725303,0.2861666
Fulham,Hull City,0.43658036,0.27725303,0.2861666
Fulham,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Fulham,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Fulham,Burnley,0.43658036,0.27725303,0.2861666
Fulham,Blackpool,0.43658036,0.27725303,0.2861666
Fulham,Norwich City,0.43658036,0.27725303,0.2861666
Fulham,Swansea City,0.43658036,0.27725303,0.2861666
Fulham,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Fulham,Southampton,0.43658036,0.27725303,0.2861666
Fulham,Crystal Palace,0.43658036,0.27725303,0.2861666
Fulham,Cardiff City,0.43658036,0.27725303,0.2861666
Fulham,Leicester City,0.43658036,0.27725303,0.2861666
Fulham,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Watford,Manchester United,0.43658036,0.27725303,0.2861666
Watford,Chelsea,0.43658036,0.27725303,0.2861666
Watford,Liverpool,0.43658036,0.27725303,0.2861666
Watford,Arsenal,0.43658036,0.27725303,0.2861666
Watford,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Watford,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Watford,Reading,0.43658036,0.27725303,0.2861666
Watford,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Watford,Everton,0.43658036,0.27725303,0.2861666
Watford,Portsmouth,0.43658036,0.27725303,0.2861666
Watford,Middlesbrough,0.43658036,0.27725303,0.2861666
Watford,West Ham United,0.43658036,0.27725303,0.2861666
Watford,Aston Villa,0.43658036,0.27725303,0.2861666
Watford,Manchester City,0.43658036,0.27725303,0.2861666
Watford,Newcastle United,0.43658036,0.27725303,0.2861666
Watford,Sheffield United,0.43658036,0.27725303,0.2861666
Watford,Wigan Athletic,0.43658036,0.27725303,0.2861666
Watford,Charlton Athletic,0.43658036,0.27725303,0.2861666
Watford,Fulham,0.43658036,0.27725303,0.2861666
Watford,Sunderland,0.43658036,0.27725303,0.2861666
Watford,Birmingham City,0.43658036,0.27725303,0.2861666
Watford,Derby County,0.43658036,0.27725303,0.2861666
Watford,Stoke City,0.43658036,0.27725303,0.2861666
Watford,Hull City,0.43658036,0.27725303,0.2861666
Watford,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Watford,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Watford,Burnley,0.43658036,0.27725303,0.2861666
Watford,Blackpool,0.43658036,0.27725303,0.2861666
Watford,Norwich City,0.43658036,0.27725303,0.2861666
Watford,Swansea City,0.43658036,0.27725303,0.2861666
Watford,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Watford,Southampton,0.43658036,0.27725303,0.2861666
Watford,Crystal Palace,0.43658036,0.27725303,0.2861666
Watford,Cardiff City,0.43658036,0.27725303,0.2861666
Watford,Leicester City,0.43658036,0.27725303,0.2861666
Watford,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Sunderland,Manchester United,0.43658036,0.27725303,0.2861666
Sunderland,Chelsea,0.43658036,0.27725303,0.2861666
Sunderland,Liverpool,0.43658036,0.27725303,0.2861666
Sunderland,Arsenal,0.43658036,0.27725303,0.2861666
Sunderland,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Sunderland,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Sunderland,Reading,0.43658036,0.27725303,0.2861666
Sunderland,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Sunderland,Everton,0.43658036,0.27725303,0.2861666
Sunderland,Portsmouth,0.43658036,0.27725303,0.2861666
Sunderland,Middlesbrough,0.43658036,0.27725303,0.2861666
Sunderland,West Ham United,0.43658036,0.27725303,0.2861666
Sunderland,Aston Villa,0.43658036,0.27725303,0.2861666
Sunderland,Manchester City,0.43658036,0.27725303,0.2861666
Sunderland,Newcastle United,0.43658036,0.27725303,0.2861666
Sunderland,Sheffield United,0.43658036,0.27725303,0.2861666
Sunderland,Wigan Athletic,0.43658036,0.27725303,0.2861666
Sunderland,Charlton Athletic,0.43658036,0.27725303,0.2861666
Sunderland,Fulham,0.43658036,0.27725303,0.2861666
Sunderland,Watford,0.43658036,0.27725303,0.2861666
Sunderland,Birmingham City,0.43658036,0.27725303,0.2861666
Sunderland,Derby County,0.43658036,0.27725303,0.2861666
Sunderland,Stoke City,0.43658036,0.27725303,0.2861666
Sunderland,Hull City,0.43658036,0.27725303,0.2861666
Sunderland,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Sunderland,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Sunderland,Burnley,0.43658036,0.27725303,0.2861666
Sunderland,Blackpool,0.43658036,0.27725303,0.2861666
Sunderland,Norwich City,0.43658036,0.27725303,0.2861666
Sunderland,Swansea City,0.43658036,0.27725303,0.2861666
Sunderland,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Sunderland,Southampton,0.43658036,0.27725303,0.2861666
Sunderland,Crystal Palace,0.43658036,0.27725303,0.2861666
Sunderland,Cardiff City,0.43658036,0.27725303,0.2861666
Sunderland,Leicester City,0.43658036,0.27725303,0.2861666
Sunderland,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Birmingham City,Manchester United,0.43658036,0.27725303,0.2861666
Birmingham City,Chelsea,0.43658036,0.27725303,0.2861666
Birmingham City,Liverpool,0.43658036,0.27725303,0.2861666
Birmingham City,Arsenal,0.43658036,0.27725303,0.2861666
Birmingham City,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Birmingham City,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Birmingham City,Reading,0.43658036,0.27725303,0.2861666
Birmingham City,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Birmingham City,Everton,0.43658036,0.27725303,0.2861666
Birmingham City,Portsmouth,0.43658036,0.27725303,0.2861666
Birmingham City,Middlesbrough,0.43658036,0.27725303,0.2861666
Birmingham City,West Ham United,0.43658036,0.27725303,0.2861666
Birmingham City,Aston Villa,0.43658036,0.27725303,0.2861666
Birmingham City,Manchester City,0.43658036,0.27725303,0.2861666
Birmingham City,Newcastle United,0.43658036,0.27725303,0.2861666
Birmingham City,Sheffield United,0.43658036,0.27725303,0.2861666
Birmingham City,Wigan Athletic,0.43658036,0.27725303,0.2861666
Birmingham City,Charlton Athletic,0.43658036,0.27725303,0.2861666
Birmingham City,Fulham,0.43658036,0.27725303,0.2861666
Birmingham City,Watford,0.43658036,0.27725303,0.2861666
Birmingham City,Sunderland,0.43658036,0.27725303,0.2861666
Birmingham City,Derby County,0.43658036,0.27725303,0.2861666
Birmingham City,Stoke City,0.43658036,0.27725303,0.2861666
Birmingham City,Hull City,0.43658036,0.27725303,0.2861666
Birmingham City,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Birmingham City,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Birmingham City,Burnley,0.43658036,0.27725303,0.2861666
Birmingham City,Blackpool,0.43658036,0.27725303,0.2861666
Birmingham City,Norwich City,0.43658036,0.27725303,0.2861666
Birmingham City,Swansea City,0.43658036,0.27725303,0.2861666
Birmingham City,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Birmingham City,Southampton,0.43658036,0.27725303,0.2861666
Birmingham City,Crystal Palace,0.43658036,0.27725303,0.2861666
Birmingham City,Cardiff City,0.43658036,0.27725303,0.2861666
Birmingham City,Leicester City,0.43658036,0.27725303,0.2861666
Birmingham City,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Derby County,Manchester United,0.43658036,0.27725303,0.2861666
Derby County,Chelsea,0.43658036,0.27725303,0.2861666
Derby County,Liverpool,0.43658036,0.27725303,0.2861666
Derby County,Arsenal,0.43658036,0.27725303,0.2861666
Derby County,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Derby County,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Derby County,Reading,0.43658036,0.27725303,0.2861666
Derby County,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Derby County,Everton,0.43658036,0.27725303,0.2861666
Derby County,Portsmouth,0.43658036,0.27725303,0.2861666
Derby County,Middlesbrough,0.43658036,0.27725303,0.2861666
Derby County,West Ham United,0.43658036,0.27725303,0.2861666
Derby County,Aston Villa,0.43658036,0.27725303,0.2861666
Derby County,Manchester City,0.43658036,0.27725303,0.2861666
Derby County,Newcastle United,0.43658036,0.27725303,0.2861666
Derby County,Sheffield United,0.43658036,0.27725303,0.2861666
Derby County,Wigan Athletic,0.43658036,0.27725303,0.2861666
Derby County,Charlton Athletic,0.43658036,0.27725303,0.2861666
Derby County,Fulham,0.43658036,0.27725303,0.2861666
Derby County,Watford,0.43658036,0.27725303,0.2861666
Derby County,Sunderland,0.43658036,0.27725303,0.2861666
Derby County,Birmingham City,0.43658036,0.27725303,0.2861666
Derby County,Stoke City,0.43658036,0.27725303,0.2861666
Derby County,Hull City,0.43658036,0.27725303,0.2861666
Derby County,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Derby County,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Derby County,Burnley,0.43658036,0.27725303,0.2861666
Derby County,Blackpool,0.43658036,0.27725303,0.2861666
Derby County,Norwich City,0.43658036,0.27725303,0.2861666
Derby County,Swansea City,0.43658036,0.27725303,0.2861666
Derby County,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Derby County,Southampton,0.43658036,0.27725303,0.2861666
Derby County,Crystal Palace,0.43658036,0.27725303,0.2861666
Derby County,Cardiff City,0.43658036,0.27725303,0.2861666
Derby County,Leicester City,0.43658036,0.27725303,0.2861666
Derby County,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Stoke City,Manchester United,0.43658036,0.27725303,0.2861666
Stoke City,Chelsea,0.43658036,0.27725303,0.2861666
Stoke City,Liverpool,0.43658036,0.27725303,0.2861666
Stoke City,Arsenal,0.43658036,0.27725303,0.2861666
Stoke City,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Stoke City,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Stoke City,Reading,0.43658036,0.27725303,0.2861666
Stoke City,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Stoke City,Everton,0.43658036,0.27725303,0.2861666
Stoke City,Portsmouth,0.43658036,0.27725303,0.2861666
Stoke City,Middlesbrough,0.43658036,0.27725303,0.2861666
Stoke City,West Ham United,0.43658036,0.27725303,0.2861666
Stoke City,Aston Villa,0.43658036,0.27725303,0.2861666
Stoke City,Manchester City,0.43658036,0.27725303,0.2861666
Stoke City,Newcastle United,0.43658036,0.27725303,0.2861666
Stoke City,Sheffield United,0.43658036,0.27725303,0.2861666
Stoke City,Wigan Athletic,0.43658036,0.27725303,0.2861666
Stoke City,Charlton Athletic,0.43658036,0.27725303,0.2861666
Stoke City,Fulham,0.43658036,0.27725303,0.2861666
Stoke City,Watford,0.43658036,0.27725303,0.2861666
Stoke City,Sunderland,0.43658036,0.27725303,0.2861666
Stoke City,Birmingham City,0.43658036,0.27725303,0.2861666
Stoke City,Derby County,0.43658036,0.27725303,0.2861666
Stoke City,Hull City,0.43658036,0.27725303,0.2861666
Stoke City,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Stoke City,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Stoke City,Burnley,0.43658036,0.27725303,0.2861666
Stoke City,Blackpool,0.43658036,0.27725303,0.2861666
Stoke City,Norwich City,0.43658036,0.27725303,0.2861666
Stoke City,Swansea City,0.43658036,0.27725303,0.2861666
Stoke City,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Stoke City,Southampton,0.43658036,0.27725303,0.2861666
Stoke City,Crystal Palace,0.43658036,0.27725303,0.2861666
Stoke City,Cardiff City,0.43658036,0.27725303,0.2861666
Stoke City,Leicester City,0.43658036,0.27725303,0.2861666
Stoke City,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Hull City,Manchester United,0.43658036,0.27725303,0.2861666
Hull City,Chelsea,0.43658036,0.27725303,0.2861666
Hull City,Liverpool,0.43658036,0.27725303,0.2861666
Hull City,Arsenal,0.43658036,0.27725303,0.2861666
Hull City,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Hull City,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Hull City,Reading,0.43658036,0.27725303,0.2861666
Hull City,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Hull City,Everton,0.43658036,0.27725303,0.2861666
Hull City,Portsmouth,0.43658036,0.27725303,0.2861666
Hull City,Middlesbrough,0.43658036,0.27725303,0.2861666
Hull City,West Ham United,0.43658036,0.27725303,0.2861666
Hull City,Aston Villa,0.43658036,0.27725303,0.2861666
Hull City,Manchester City,0.43658036,0.27725303,0.2861666
Hull City,Newcastle United,0.43658036,0.27725303,0.2861666
